Latitude,Longitude,CrimeGroup_Name
17.319391,76.82717,PUBLIC SAFETY
77.65211821,12.98862585,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
13.03453155,77.53008621,PUBLIC SAFETY
12.87201,77.662811,Karnataka State Local Act
17.009399,75.732479,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.802879,75.718403,KARNATAKA POLICE ACT 1963
12.084496,77.297918,CASES OF HURT
16.442219,75.083371,POCSO
13.556735,76.015493,MOTOR VEHICLE ACCIDENTS FATAL
12.949102,77.59593, PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984
15.426492,75.434666,CASES OF HURT
12.574181,77.332133,MISSING PERSON
13.351813,74.788852, CYBER CRIME
13.315052,77.186537,ROBBERY
12.250938,76.825462,MOTOR VEHICLE ACCIDENTS FATAL
13.34891,77.133716,CHEATING
13.297265,77.80281,CHEATING
12.8795,77.50065,KARNATAKA POLICE ACT 1963
17.877339,77.554359,MOTOR VEHICLE ACCIDENTS FATAL
17.330205,76.853663,PUBLIC SAFETY
13.308362,77.096782,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.409626,77.335219,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.740488,76.909602,KARNATAKA POLICE ACT 1963
15.460843,75.571613,THEFT
12.871596,75.492118,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
15.991108,74.667216,KARNATAKA POLICE ACT 1963
14.093316,75.900751,MISSING PERSON
12.897652,74.845311,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.825371,75.715167,THEFT
15.44066,76.0472119,Karnataka State Local Act
12.976472,77.816997,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.060658,77.669994,THEFT
13.544455,75.999961,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.01402417,77.53182469,CASES OF HURT
12.971071,77.571316,KIDNAPPING AND ABDUCTION
12.940646,77.573788,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.9873009089652,77.54611583332,POCSO
13.140713,74.784797,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.92182,74.868489,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.0281761154074,77.6117221743947,THEFT
13.756246,77.948989,POCSO
12.964786,77.555585,CASES OF HURT
16.89514,76.744971,RIOTS
17.19525,77.161104,KARNATAKA POLICE ACT 1963
12.952437,77.541128,PUBLIC SAFETY
13.041251,77.48815,CHEATING
14.825266,74.621395,MOTOR VEHICLE ACCIDENTS FATAL
12.96478,77.5768,CASES OF HURT
13.018766,77.557782,PUBLIC SAFETY
12.6563,77.211701,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.457701,75.913911,NEGLIGENT ACT
17.902801,77.493944,THEFT
12.936416,77.518864,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.074989,76.337749,KARNATAKA POLICE ACT 1963
12.717017,75.979484,CRIMINAL MISAPPROPRIATION 
12.322037,76.672844,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.960232,75.609222,CASES OF HURT
15.596938,76.656534,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.130175,75.466228,Karnataka State Local Act
12.924218,77.568919,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.9564,77.5895,MISSING PERSON
16.729124,76.912939,KARNATAKA POLICE ACT 1963
15.683773,75.374372,KARNATAKA POLICE ACT 1963
77.55556213,12.88258998,KARNATAKA POLICE ACT 1963
16.151996,75.692909,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.714939,75.580069,MISSING PERSON
18.131567,77.18392,KARNATAKA POLICE ACT 1963
14.369157,75.25012,KARNATAKA POLICE ACT 1963
12.928698,77.098519,CRIMINAL INTIMIDATION
12.950784,78.2725789,FORGERY
13.234644,77.311024,MOTOR VEHICLE ACCIDENTS FATAL
12.567927,77.031119,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.348261,75.133581,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.500125,77.035364,CHILDREN ACT
14.784908,75.385107,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.040602,77.624205,CHEATING
16.18485,75.708456,CRIMINAL INTIMIDATION
13.783647,74.638256,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.009033,77.569622,THEFT
13.060882,77.334487,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.953732,77.543082,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.98966,77.610769,THEFT
16.522445,75.460593,BURGLARY - NIGHT
12.902384,74.836025,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim)
13.148857,77.32859, CYBER CRIME
12.9901293690979,77.554050359743,CHEATING
13.416274,76.129155,Karnataka State Local Act
16.790724,75.337304,CHEATING
15.444278,76.502038,MOTOR VEHICLE ACCIDENTS FATAL
14.828007,75.204983,CASES OF HURT
12.966404,77.643035,THEFT
77.55062830043791,12.8976077904431,THEFT
16.531074,74.85039,KARNATAKA POLICE ACT 1963
15.405918,74.776471,Karnataka State Local Act
12.984497,77.441852,THEFT
15.991887,75.342834,CRIMINAL TRESPASS
13.49085,75.068811,CASES OF HURT
13.024025,77.645813,THEFT
13.04543059,77.50726181,NEGLIGENT ACT
12.88564,77.75819,CHEATING
15.93533,75.013601,CRUELTY BY HUSBAND
13.031716,77.617979, CYBER CRIME
15.42183,74.491191,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.983679,77.753063,MOTOR VEHICLE ACCIDENTS FATAL
13.690137,75.648516,KARNATAKA POLICE ACT 1963
12.880772,77.629374,THEFT
12.675495,75.26204,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.544258,75.175213,THEFT
12.9722586,77.571644,PUBLIC SAFETY
15.96305,76.654282,CONSUMER
12.318819,76.624691,CHEATING
12.938327,75.201933,THEFT
13.246448,74.807384,CASES OF HURT
13.285644,74.773779,ROBBERY
12.147912,77.110854,Disobedience to Order Promulgated by PublicServan
14.352609,75.44849,CASES OF HURT
15.346579,75.159753,KIDNAPPING AND ABDUCTION
17.791412,77.047862,THEFT
13.764241,77.967971,Karnataka State Local Act
12.9670628,77.73378,CASES OF HURT
16.224804,76.373298,KARNATAKA POLICE ACT 1963
16.053294,76.234507,CASES OF HURT
12.959354,78.276303,BURGLARY - DAY
13.05709,77.564244, CYBER CRIME
13.01052223,77.50983177,ANIMAL
13.365896,77.118214,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.414463,74.382992,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.88041,75.012939,KIDNAPPING AND ABDUCTION
12.956937,78.2786949,THEFT
13.083354,77.416107,Karnataka State Local Act
13.012484,77.461336,THEFT
77.558027,13.03254534,RAPE
13.053453,75.601266,THEFT
12.737811,75.021103,Karnataka State Local Act
15.364233,75.112111,POCSO
15.014896,75.329183,CRUELTY BY HUSBAND
13.406077,78.033142,CRIMINAL INTIMIDATION
15.813859,74.856621,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.193731,75.783442,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
12.981758,76.027743,MOTOR VEHICLE ACCIDENTS FATAL
13.0143629,77.5400876,MISSING PERSON
17.916278,77.5128269,FORGERY
12.976657,77.522092,PUBLIC SAFETY
12.548795,77.254879,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.41561,76.303439,KARNATAKA POLICE ACT 1963
15.855191,74.513431,THEFT
13.101696,77.400505,THEFT
17.105647,76.312624,KARNATAKA POLICE ACT 1963
16.104915,76.791778,CRIMINAL INTIMIDATION
16.551139,74.766391,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
12.71517,78.647423,THEFT
16.246186,75.044814,KIDNAPPING AND ABDUCTION
14.397317,76.029151,THEFT
12.980785,77.626559,MISSING PERSON
15.876597,74.538378,MOTOR VEHICLE ACCIDENTS FATAL
12.162766,77.111242,CHEATING
1.2591524,7.7331639,NEGLIGENT ACT
17.937905,77.025504,CASES OF HURT
13.656265,77.366263,MOLESTATION
16.897583,75.764655,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.9437,77.6101,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.401349,77.000068,MOTOR VEHICLE ACCIDENTS FATAL
14.956413,75.134371,BURGLARY - NIGHT
6.123456,68.123456,MURDER
13.046974,77.568471,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.894647,77.623626,KIDNAPPING AND ABDUCTION
12.501865,76.019304,CASES OF HURT
13.899693,76.993954,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
13.020462,77.673707,CHEATING
13.744241,76.906768,KARNATAKA POLICE ACT 1963
13.042165,77.552134,MISSING PERSON
12.521417,77.393355,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.109985,76.321363,CASES OF HURT
14.790832,75.401579,MISSING PERSON
13.145159,77.618573, CYBER CRIME
14.79254,75.393954, CYBER CRIME
16.013821,76.308667,MOTOR VEHICLE ACCIDENTS FATAL
13.11,77.55,Karnataka State Local Act
14.637399,74.784562,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.75667,75.01554,MOTOR VEHICLE ACCIDENTS FATAL
13.465976,77.616021,MOTOR VEHICLE ACCIDENTS NON-FATAL
11.815104,76.685557,MOTOR VEHICLE ACCIDENTS FATAL
11.936129,76.962918,CRIMES RELATED TO WOMEN
13.078776,77.693934,MISSING PERSON
16.217396,74.597763,BURGLARY - NIGHT
15.354125,75.130742,ROBBERY
12.964749,77.625832,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.291642,76.793278,ATTEMPT TO MURDER
13.326694,75.772442,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.530129,74.68739,RIOTS
15.814793,74.491061,THEFT
15.761201,76.190008,CHEATING
18.139659,76.947058,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.313925,77.108139,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.89934,75.48733,CASES OF HURT
17.035444,76.355444,COMMUNAL / RELIGION   
12.988052,77.724691,FORGERY
17.326852,76.829125,MOLESTATION
15.339343,75.105992,THEFT
13.250803,77.79029,KIDNAPPING AND ABDUCTION
14.221307,76.416835,THEFT
15.825139,76.173848,MOTOR VEHICLE ACCIDENTS FATAL
15.439258,74.935105,MISSING PERSON
14.671626,74.829628,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.992187,78.333883,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
12.646475,77.64542,CRIMES RELATED TO WOMEN
15.358734,76.48038,Karnataka State Local Act
12.649423,75.176529,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.003169,77.558221,CRIMINAL BREACH OF TRUST
12.971797,77.60654,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
12.920565,77.73508,BURGLARY - NIGHT
11.941587,76.670045,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.260263,77.175226,CASES OF HURT
13.748543,77.151164,CASES OF HURT
16.252699,74.549883,MISSING PERSON
12.255629,77.526123,CRIMES RELATED TO WOMEN
16.147506,76.527804,CHEATING
12.525604,76.141367,CHEATING
17.176942,76.133609,CASES OF HURT
12.984392,77.748891,RAPE
14.164762,75.028297,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.845148,76.823477,MISSING PERSON
12.963383,77.48874,MOTOR VEHICLE ACCIDENTS FATAL
13.783637,76.798029,RAPE
12.963355,77.584256,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.173628,75.923285,THEFT
15.757513,75.092302,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.806835,77.6213819,MISSING PERSON
12.918576,77.613153,THEFT
13.137013,75.646383,Karnataka State Local Act
6.75,74.5332,THEFT
13.915714,75.497415,MOLESTATION
15.259122,74.619226,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.331338,75.941898,NEGLIGENT ACT
13.1688,77.58788,ROBBERY
12.842348,77.592353, CYBER CRIME
12.239319,76.786188,THEFT
14.992574,75.222444,MURDER
12.80105,77.65508,MISSING PERSON
15.772162,75.580448,CRUELTY BY HUSBAND
12.806075,75.212791,CASES OF HURT
17.310429,76.057957,KARNATAKA POLICE ACT 1963
17.305802,76.945234,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.062373,74.085324,CHEATING
13.617399,76.276222,CASES OF HURT
16.591667,75.983571,RIOTS
12.56591892,77.42327312,BURGLARY - DAY
13.77552,77.301368,BURGLARY - DAY
15.458908,75.007724,MISSING PERSON
12.199633,77.705948,Karnataka State Local Act
16.353506,76.406565,RIOTS
14.472273,75.919446,MISSING PERSON
15.50817,75.731975,Karnataka State Local Act
12.860039,77.793384, CYBER CRIME
12.95332,77.55485,MISSING PERSON
17.794641,77.43941,MISSING PERSON
13.016392,77.674608,MOLESTATION
12.871623,74.886723,PUBLIC SAFETY
77.53617154582929,13.0587284032019,CRIMINAL INTIMIDATION
13.313936,78.204341,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.023358,77.389916,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.200531,75.887658,CASES OF HURT
12.881247,77.580049,KIDNAPPING AND ABDUCTION
12.956089,77.523784,KARNATAKA POLICE ACT 1963
12.883978,74.863617,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.308289,77.536419,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.722513,75.836125,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER
17.000811,76.249645,CASES OF HURT
13.007321,77.544208,PUBLIC SAFETY
12.926496,77.471214,MOTOR VEHICLE ACCIDENTS FATAL
13.464374,76.583074,Karnataka State Local Act
12.56528,77.4052284,CRUELTY BY HUSBAND
14.125591,76.137843,RIOTS
13.139374,77.349499,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.28645,76.63327,MISSING PERSON
12.576617,75.997197,MISSING PERSON
12.571095,77.291178,ATTEMPT TO MURDER
12.342766,76.667114,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.682681,77.1532109,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.860122,75.727895,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.619791,75.628425,Karnataka State Local Act
12.797036,77.705805,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.9825102,77.7379943,CASES OF HURT
14.455577,75.390806,BURGLARY - NIGHT
15.685886,74.309416,MOTOR VEHICLE ACCIDENTS FATAL
15.834892,75.412562,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.006192,77.044143,BURGLARY - NIGHT
12.335732,76.625673,CASES OF HURT
12.935461,77.536162,PUBLIC SAFETY
13.067183,77.593172,MOTOR VEHICLE ACCIDENTS FATAL
12.457633,75.962182,CHEATING
12.868042,74.854047,CHEATING
15.45346,75.016768,KARNATAKA POLICE ACT 1963
6.11623,77.1254,THEFT
15.834307,74.48002,ROBBERY
6.752783,77.558538,THEFT
12.782573,74.862233,MOTOR VEHICLE ACCIDENTS FATAL
16.168539,75.619548,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.996306,13.000713,MISSING PERSON
16.991551,75.832568,MOTOR VEHICLE ACCIDENTS FATAL
12.991816394497,77.5366810331045,CrPC
15.791792,74.75614,Karnataka State Local Act
13.380511,75.381401,THEFT
16.194643,76.61038,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.233843,76.909967,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.0108103,13.776493081,CHEATING
12.95470144,77.6196456,CASES OF HURT
12.985279,77.610125,MISSING PERSON
12.976557,76.255114,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.867903,77.595782,CASES OF HURT
77.57150217,12.94512608,CHEATING
13.842211,74.63941,POCSO
14.569554,75.366905, CYBER CRIME
13.228414,77.2415149,MOTOR VEHICLE ACCIDENTS FATAL
16.819378,76.073721,BURGLARY - NIGHT
12.99776,77.545035,MOLESTATION
16.726432,77.065713,CASES OF HURT
6.752783,75.949,KARNATAKA POLICE ACT 1963
12.966911,77.5920539,THEFT
17.762134,77.282896,THEFT
14.061112,74.402374,THEFT
16.798243,75.088616,Karnataka State Local Act
15.866963,74.516705,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.017269,77.58989,CRUELTY BY HUSBAND
15.701565,75.522358,MOLESTATION
12.948698,77.594873,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES
12.886526,74.855427,MOLESTATION
12.972258,77.572392,PUBLIC SAFETY
13.039938,77.518388,PUBLIC SAFETY
12.94128,77.5622,BURGLARY - DAY
15.444443,74.843257,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.004014,77.611827,THEFT
12.334053,76.68384,CrPC
16.257659,76.609951,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.441064,76.896701,MOTOR VEHICLE ACCIDENTS FATAL
17.737883,76.929195,MOLESTATION
13.00764651,77.52643278,THEFT
13.443488,76.949275,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.990038,76.11347,MOTOR VEHICLE ACCIDENTS NON-FATAL
18.318123,77.315225,MISSING PERSON
12.927451,74.891492,CRIMINAL BREACH OF TRUST
15.370074,75.008337,MOTOR VEHICLE ACCIDENTS FATAL
13.342023,74.790072,RAPE
12.820316,77.639658,MISSING PERSON
12.826045,77.683756,THEFT
17.764047,77.28111,KARNATAKA POLICE ACT 1963
16.014051,74.821602,MOLESTATION
12.97,77.76,THEFT
13.422547,76.530618,MOTOR VEHICLE ACCIDENTS FATAL
16.171713,74.948966,MOLESTATION
15.841136,74.521701,DEATHS DUE TO RASHNESS/NEGLIGENCE
13.765033,74.637126,CASES OF HURT
17.261594,76.052083,CASES OF HURT
13.041255,77.552867,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
15.437827,75.010921,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.899578,75.240759,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim)
13.701619,75.658674,MOLESTATION
17.348376,76.862457,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.014852,77.5726979,Karnataka State Local Act
12.930301,77.542088,THEFT
12.212914,76.322812,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.968958,75.224018,POCSO
12.950001,77.616637,POCSO
13.013162,77.661874,PUBLIC SAFETY
16.52729,75.829481, CYBER CRIME
12.90395559,77.51067311,MISSING PERSON
16.0454,74.745374,MISSING PERSON
15.800171,74.48241,CHEATING
17.67686,77.07072,ANIMAL
12.987388,77.563613,CRUELTY BY HUSBAND
12.9845386167289,77.5492440594749,CRIMINAL BREACH OF TRUST
14.812028,75.375646,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.515654,76.337546,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.812063,75.458087,CRUELTY BY HUSBAND
15.163228,74.505073,MOLESTATION
15.800983,74.481655,POCSO
14.516899,76.334151,CHEATING
13.074804,77.43563,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.947574,77.716692,THEFT
15.830325,74.55158,CHEATING
17.337586,76.592491,RIOTS
12.637878,76.992047,KIDNAPPING AND ABDUCTION
12.57495,77.049147,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.893573,75.562228,MOTOR VEHICLE ACCIDENTS FATAL
13.131802,77.235608,MISSING PERSON
12.845224,77.727856,MOTOR VEHICLE ACCIDENTS FATAL
13.824936,74.628951,MOLESTATION
15.414837,75.000732,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.010779,77.529578,CRUELTY BY HUSBAND
16.637938,75.523961,MOTOR VEHICLE ACCIDENTS FATAL
16.506621,75.784227,DEATHS-MISCARRIAGE
12.942623,77.609096,THEFT
77.56721483,12.87732329,THEFT
16.021386,75.881336,Karnataka State Local Act
15.890822,74.926816,Karnataka State Local Act
17.341627,76.83465,THEFT
12.769906,74.893516,MURDER
12.93894,77.743975,BURGLARY - NIGHT
15.451333,74.993954,PUBLIC SAFETY
77.55352087,13.02859457,THEFT
12.328193,76.625485,THEFT
12.961591,78.138942,MOTOR VEHICLE ACCIDENTS FATAL
12.875794,77.579387,THEFT
13.044179,77.562354,MOTOR VEHICLE ACCIDENTS FATAL
15.718896,75.386047,MISSING PERSON
13.078302,77.802225,THEFT
12.996176,77.571295,COPY RIGHT ACT 1957
13.725064,75.792584,Karnataka State Local Act
12.9041,77.7029,Karnataka State Local Act
13.972848,75.564306,KARNATAKA POLICE ACT 1963
16.666743,75.35386,MOTOR VEHICLE ACCIDENTS FATAL
13.481103,77.191147,MISSING PERSON
13.604517,77.522624,BURGLARY - NIGHT
15.427738,75.652081,ELECTION
12.925332,77.676051,THEFT
16.01989,75.8801,RIOTS
13.036579,77.571509,CHEATING
15.788201,76.76782,MOTOR VEHICLE ACCIDENTS FATAL
13.051383,77.600358,MISSING PERSON
15.844986,74.571429,MURDER
12.128054,77.084078,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.959332,77.476063,MISSING PERSON
13.924832,75.579841,MISSING PERSON
17.862768,76.945046,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.955759,77.689572,THEFT
14.0,76.0,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.994418,77.815568,THEFT
17.309153,75.668931,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.525942,75.956963,Karnataka State Local Act
12.824358,75.23316,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
12.96796,77.576797,MISSING PERSON
12.974692,77.618944,CRIMINAL INTIMIDATION
13.292961,78.189539,CASES OF HURT
13.184749,77.552757,Karnataka State Local Act
13.786974,76.079553,CASES OF HURT
13.306987,76.941117,RIOTS
12.9210646,77.5422982,CASES OF HURT
12.154848,77.132797,Karnataka State Local Act
15.430352,75.029737,MOTOR VEHICLE ACCIDENTS FATAL
14.670539,74.87894,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.686178,74.325481,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.033486,77.62955,PUBLIC SAFETY
13.179283,77.5883799,CASES OF HURT
12.558017,77.163396,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.159915,75.663555,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE
15.462334,76.220522,KARNATAKA POLICE ACT 1963
13.77676,75.64778,POCSO
12.813496,77.579568,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.902932,77.253127,MOTOR VEHICLE ACCIDENTS FATAL
15.469369,75.006873,POCSO
15.259009,74.620906,THEFT
13.245258,77.471223,Karnataka State Local Act
14.563312,75.658229,POCSO
15.423368,75.628115,KARNATAKA POLICE ACT 1963
12.861336,77.70505,THEFT
16.43883,76.926072,THEFT
13.42692,78.125419,MISCHIEF
13.932191,75.564915,CRIMES RELATED TO WOMEN
17.033032,76.45456,MOTOR VEHICLE ACCIDENTS FATAL
13.058907,77.460491,MISSING PERSON
14.646272,75.321895,KARNATAKA POLICE ACT 1963
13.38827,77.868451,Karnataka State Local Act
14.211066,77.362264,KARNATAKA POLICE ACT 1963
13.988909,74.553573,PUBLIC SAFETY
12.664473,76.668541,THEFT
13.301711,77.5130839,MISSING PERSON
6.752783,68.177512,CASES OF HURT
15.281856,74.93815,SCHEDULED CASTE AND THE SCHEDULED TRIBES 
12.864034,78.0758,POCSO
13.888937,75.999261,THEFT
12.708907,77.70158,BURGLARY - DAY
12.918735,77.608988, CYBER CRIME
13.0084,77.5705,BURGLARY - NIGHT
12.98339,76.449558,MOTOR VEHICLE ACCIDENTS FATAL
13.349226,77.8254889,CRUELTY BY HUSBAND
16.819588,75.724399,MISSING PERSON
12.985465,76.214677,MOTOR VEHICLE ACCIDENTS NON-FATAL
17.308243,76.933405,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.996954,75.776524,CASES OF HURT
0.12964467,0.77534578,MOTOR VEHICLE ACCIDENTS FATAL
12.581563,77.323276,CASES OF HURT
15.058323,75.790302,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.150766,75.690312,Karnataka State Local Act
13.071017,77.803103, CYBER CRIME
77.5576451,13.0335149,MISSING PERSON
12.972309,77.594427,ROBBERY
77.553864,12.4089459,PUBLIC SAFETY
12.0,74.0,ROBBERY
15.893429,76.963195,KARNATAKA POLICE ACT 1963
14.354773,75.738604,THEFT
13.094448,77.614411, CYBER CRIME
15.387818,75.639401,KARNATAKA POLICE ACT 1963
13.057026,77.644604,THEFT
13.005249313,77.600526891,MISSING PERSON
12.465771,76.304447,MOLESTATION
15.391066,75.680202,MOTOR VEHICLE ACCIDENTS NON-FATAL
15.781296,76.742287,CRIMINAL BREACH OF TRUST
14.326879,75.916516,MISSING PERSON
13.274453,75.826937,MOTOR VEHICLE ACCIDENTS NON-FATAL
14.463952,75.909217,MISSING PERSON
12.93109508,77.55453258,CrPC
12.974134,77.653233,ROBBERY
14.413072,74.753778,KARNATAKA POLICE ACT 1963
13.054649,75.329963,POCSO
1.3000111,7.7552017,PUBLIC SAFETY
12.921785,77.612716,THEFT
14.806583,74.829264,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.501913,74.828601,BURGLARY - NIGHT
12.9469743873352,77.5256163614107,ROBBERY
13.130231,78.128575,MOTOR VEHICLE ACCIDENTS NON-FATAL
11.932232,76.938088,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.311031,77.228744,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.0052452141,77.68489117125101,THEFT
14.345992,74.423417,POCSO
12.5711736,77.41532176,THEFT
15.279876,75.035342,MOTOR VEHICLE ACCIDENTS FATAL
14.929598,75.030354,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.997646,77.751102,THEFT
13.337422,75.804783,MOTOR VEHICLE ACCIDENTS FATAL
15.465944,74.999007,BURGLARY - DAY
13.988741,75.686685,KARNATAKA POLICE ACT 1963
13.283098,77.761437,CASES OF HURT
13.93202,75.634036,MOTOR VEHICLE ACCIDENTS NON-FATAL
16.843068,74.927856,PUBLIC SAFETY
16.793501,76.783791,MOTOR VEHICLE ACCIDENTS FATAL
12.252554,77.685748,FORGERY
13.890618,76.916157,ARSON
16.723418,75.066924,KIDNAPPING AND ABDUCTION
16.004901,74.012512,KARNATAKA POLICE ACT 1963
13.0,17.0,MISSING PERSON
12.655957,75.985451,ATTEMPT TO MURDER
15.416945,75.63322,KARNATAKA POLICE ACT 1963
13.305764,76.633186,MOTOR VEHICLE ACCIDENTS NON-FATAL
13.04528676,77.50548621,ROBBERY
0.12975235,0.7754342886,MOTOR VEHICLE ACCIDENTS NON-FATAL
12.840048,77.663175,THEFT
15.855191,74.513431,KARNATAKA POLICE ACT 1963
16.32933,75.28524,SUICIDE
16.377653,74.617621,MOTOR VEHICLE ACCIDENTS FATAL
